"3347e63c-9c7a-4c44-b3b5-6479f5db1f92";"Quick Barbecue Wings";"chicken wings (as many as you need for dinner), flour, barbecue sauce (your choice)";"www.cookbooks.com/Recipe-Details.aspx?id=768311";6.31
"30f172fb-83b4-4c51-832c-e0f75ab461e6";"Taco Salad Chip Dip";"8 oz. Ortega taco sauce, 8 oz. sour cream, 8 oz. cream cheese, 1 lb. ground beef, 1 pkg. taco seasoning, shredded lettuce, 1 large diced tomato, 1 medium diced onion, 1 large diced green pepper, shredded Colby or Cheddar cheese";"www.cookbooks.com/Recipe-Details.aspx?id=806409";10.3
"ae1caeeb-00c6-42bc-ac8e-ec4fd68f547d";"Pink Stuff(Frozen Dessert)  ";"1 can pie filling (cherry or strawberry), 1 can crushed pineapple, drained, 1 can sweetened condensed milk, 1 (8 oz.) container thawed whipped topping, 2 Tbsp. lemon juice";"www.cookbooks.com/Recipe-Details.aspx?id=982483";4.85
"74b207f5-e344-4137-accd-456d189b2814";"Fresh Strawberry Pie";"1 baked pie shell, 1 qt. cleaned strawberries, 1 1/2 c. water, 4 Tbsp. cornstarch, 1 c. sugar, 1/8 tsp. salt, 4 Tbsp. strawberry jello";"www.cookbooks.com/Recipe-Details.aspx?id=161321";5.55
"1608f044-fb07-4192-8ac2-646eeae9ea55";"Easy German Chocolate Cake";"1/2 pkg. chocolate fudge cake mix without pudding or 1 Jiffy mix, 1/2 pkg. white cake mix without pudding or 1 Jiffy mix, 1/4 c. Wesson oil";"www.cookbooks.com/Recipe-Details.aspx?id=983179";2.72
"03674f56-2cd6-4a28-8671-0bcc09088505";"Broccoli Salad";"1 large head broccoli (about 1 1/2 lb.), 10 slices bacon, cooked and crumbled, 5 green onions, sliced or 1/4 c. chopped red onion, 1/2 c. raisins, 1 c. mayonnaise, 2 Tbsp. vinegar, 1/4 c. sugar";"www.cookbooks.com/Recipe-Details.aspx?id=50992";7.28
"0b7ba614-bb9b-4ad3-a11b-4104156d9038";"Strawberry Whatever";"1 lb. frozen strawberries in juice, 1 small can crushed pineapple, 3 ripe bananas, 1 c. chopped pecans, 1 large pkg. strawberry Jell-O, 1 1/2 c. boiling water, 1 pt. sour cream";"www.cookbooks.com/Recipe-Details.aspx?id=718063";5.99
"b2661baa-406e-4ad2-a5ae-332f5ed03994";"Eggless Milkless Applesauce Cake";"3/4 c. sugar, 1/2 c. shortening, 1 1/2 c. applesauce, 3 level tsp. soda, 1 tsp. each: cinnamon, cloves and nutmeg, 2 c. sifted flour, 1 c. raisins, 1 c. nuts";"www.cookbooks.com/Recipe-Details.aspx?id=343158";7.03
"40b9093d-50bd-41b3-8350-38528ac95a24";"Grandma Hanrath'S Banana Breadfort Collins, Colorado  ";"1 c. sugar, 1/2 c. shortening, 2 eggs (add one at a time), 1 tsp. salt, 2 tsp. soda, 2 c. flour, 1/4 c. nuts, 2 over-ripe bananas (chopped)";"www.cookbooks.com/Recipe-Details.aspx?id=1072247";2.0
"7c40b433-0598-4128-b224-c19eb3fb4a89";"Chocolate Frango Mints";"1 pkg. devil's food cake mix, 1 pkg. chocolate fudge pudding mix (instant), 8 oz. sour cream, 3/4 c. water, 1/2 c. Wesson oil, 4 eggs, 6 oz. chopped Frango mints";"www.cookbooks.com/Recipe-Details.aspx?id=958474";8.74
"48b33f3a-c185-4e8e-a762-3c5436ab890f";"Cuddy Farms Marinated Turkey";"2 c. 7-Up or Sprite, 1 c. vegetable oil, 1 c. Kikkoman soy sauce, garlic salt";"www.cookbooks.com/Recipe-Details.aspx?id=9449";6.45
"6f6ee524-dcf5-4a5d-a6bd-ff26cfb22a3b";"Spaghetti Sauce To Can";"1/2 bushel tomatoes, 1 c. oil, 1/4 c. minced garlic, 6 cans tomato paste, 3 peppers (2 sweet and 1 hot), 1 1/2 c. sugar, 1/2 c. salt, 1 Tbsp. sweet basil, 2 Tbsp. oregano, 1 tsp. Italian seasoning";"www.cookbooks.com/Recipe-Details.aspx?id=1059279";4.29
"a6fb26c4-bab5-4492-8197-ad0c4a6b9247";"Prize-Winning Meat Loaf";"1 1/2 lb. ground beef, 1 c. tomato juice, 3/4 c. oats (uncooked), 1 egg, beaten, 1/4 c. chopped onion, 1/4 tsp. pepper, 1 1/2 tsp. salt";"www.cookbooks.com/Recipe-Details.aspx?id=923674";1.28
"5718dfbd-e915-4432-83ce-1af472821bd6";"Smothered Round Steak(Servings: 4)  ";"2 lb. round steak, 1/2 tsp. ground black pepper, 1 tsp. ground white pepper, 1/2 c. vegetable oil, 2 bell peppers, chopped, 1 c. beef stock or water, 2 tsp. salt, 1 tsp. ground red pepper, all-purpose flour (dredging), 3 medium onions, chopped, 1 celery rib, chopped";"www.cookbooks.com/Recipe-Details.aspx?id=982859";6.31
"6d9d26c9-107c-48b1-9063-ec19c8be86c0";"Corral Barbecued Beef Steak Strips";"2 lb. round steak 1/2 to 3/4-inch thick, sliced in strips 1/8-inch thick (or thinner) and 3 1/2 to 4-inches long (easily sliced if partially frozen), 2 Tbsp. cooking oil, 1 can (15 oz.) tomato sauce, 1/3 c. water, 2 Tbsp. brown sugar, 1 Tbsp. prepared mustard, 1 tbsp. Worcestershire sauce, 1 medium sized onion, thinly sliced";"www.cookbooks.com/Recipe-Details.aspx?id=420402";5.93
"4880bbb2-6548-4149-9f1f-ae1da679ce06";"Easy Fudge";"1 (14 oz.) can sweetened condensed milk, 1 (12 oz.) pkg. semi-sweet chocolate chips, 1 (1 oz.) sq. unsweetened chocolate (if desired), 1 1/2 c. chopped nuts (if desired), 1 tsp. vanilla";"www.cookbooks.com/Recipe-Details.aspx?id=812407";8.16
"e85cd673-8e06-401b-a24d-d6eecfa25e64";"Taco-Filled Green Pepper";"1 lb. Ground Beef, 1 pkg. taco seasoning, 1 san Kidney beans, 1 onion, chopped, 1 C salsa, 4 green peppers, 1 medium Tomato, chopped, 1/2 C cheddar cheese, shredded, 1/2 C sour cream";"www.cookbooks.com/Recipe-Details.aspx?id=39004";4.97
"72679a44-48dd-494b-bc51-94332cdbc303";"One Hour Rolls";"1 c. milk, 2 Tbsp. sugar, 1 pkg. dry yeast, 1 Tbsp. salt, 3 Tbsp. Crisco oil, 2 c. plain flour";"www.cookbooks.com/Recipe-Details.aspx?id=294341";4.41
"89432f15-f148-4099-ad8c-012cdf38425d";"Punch Bowl Fruit Salad";"2 large cans sliced peaches, 2 large cans fruit cocktail, 1 large can diced pineapple, 1 qt. fresh strawberries, 2 red apples, 2 yellow apples, 4 large ripe bananas, 1 lb. white grapes, 1 lb. purple grapes";"www.cookbooks.com/Recipe-Details.aspx?id=1059877";3.31
"5d462456-aa58-4d1b-ba9c-5ecc61fd1c74";"Summer Chicken";"1 pkg. chicken cutlets, 1/2 c. oil, 1/3 c. red vinegar, 2 Tbsp. oregano, 2 Tbsp. garlic salt";"www.cookbooks.com/Recipe-Details.aspx?id=969444";0.2
"a61004d9-4c9d-4a5c-9728-2c7288aa0669";"Cherry Pizza";"2 cans cherry pie mix, 1 box deluxe white cake mix, 1 stick butter, 1 c. ground nuts";"www.cookbooks.com/Recipe-Details.aspx?id=1072589";8.63
"0e4ae571-5130-486f-9354-9a274e59c8a3";"Potato And Cheese Pie";"3 eggs, 1 tsp. salt, 1/4 tsp. pepper, 2 c. half and half, 3 c. potatoes, shredded coarse, 1 c. Cheddar cheese, coarsely shredded, 1/3 c. green onions";"www.cookbooks.com/Recipe-Details.aspx?id=784386";2.94
"bf66305c-1ec3-48e3-ad94-98688880fdf5";"Tuna Macaroni Casserole";"1 box macaroni and cheese, 1 can tuna, drained, 1 small jar pimentos, 1 medium onion, chopped";"www.cookbooks.com/Recipe-Details.aspx?id=906870";10.5
"f05db016-c907-450b-a25d-836afbd8705e";"Artichoke Dip";"2 cans or jars artichoke hearts, 1 c. mayonnaise, 1 c. Parmesan cheese";"www.cookbooks.com/Recipe-Details.aspx?id=263108";3.53
"a6a0e19b-ee49-4240-a1d9-fcea837dce04";"Broccoli Dip For Crackers";"16 oz. sour cream, 1 pkg. dry vegetable soup mix, 10 oz. pkg. frozen chopped broccoli, thawed and drained, 4 to 6 oz. Cheddar cheese, grated";"www.cookbooks.com/Recipe-Details.aspx?id=297084";3.87
"c1be5290-fcce-4185-8a81-d0f65c411609";"Summer Spaghetti";"1 lb. very thin spaghetti, 1/2 bottle McCormick Salad Supreme (seasoning), 1 bottle Zesty Italian dressing";"www.cookbooks.com/Recipe-Details.aspx?id=841144";2.74
"31804647-df9d-476c-8ac8-21b0cdc19fa0";"Pear-Lime Salad";"1 (16 oz.) can pear halves, undrained, 1 (3 oz.) pkg. lime gelatin, 1 (8 oz.) pkg. cream cheese, softened, 1 (8 oz.) carton lemon yogurt";"www.cookbooks.com/Recipe-Details.aspx?id=174717";6.45
"3f13d696-b999-4bec-be85-3f32f8c20530";"Watermelon Rind Pickles";"7 lb. watermelon rind, 7 c. sugar, 2 c. apple vinegar, 1/2 tsp. oil of cloves, 1/2 tsp. oil of cinnamon";"www.cookbooks.com/Recipe-Details.aspx?id=744685";3.27
"8e4c6227-82ad-4865-8c56-a54bd7b80947";"Chicken Stew";"3 lb. chicken, boiled, 4 medium potatoes, diced, 2 medium onions, chopped, 1 (16 oz.) can creamed corn, 1 (16 oz.) can English peas, 1 (16 oz.) can field peas, 1 (16 oz.) can butter beans, 1 (16 oz.) can tomatoes, 1 (46 oz.) can tomato juice, 1 small box macaroni, 1 Tbsp. black pepper, 1 Tbsp. salt, 1 Tbsp. sugar";"www.cookbooks.com/Recipe-Details.aspx?id=284237";6.07
"cc264a76-f4d1-47c6-adf4-f6589d6af066";"Quick Coffee Cake(6 Servings)  ";"3 Tbsp. softened butter or margarine, 1/2 c. granulated sugar, 1 egg, 1 c. flour, 1 1/4 tsp. baking powder, 1/4 tsp. salt, 1/3 c. milk, 1/4 tsp. vanilla, 1/3 c. brown sugar, packed, 1/2 tsp. cinnamon, 2 Tbsp. butter or margarine";"www.cookbooks.com/Recipe-Details.aspx?id=532166";3.83
"be500fd6-4a33-4343-bc31-22799169134e";"Angel Biscuits";"5 c. flour, 3 Tbsp. sugar, 4 tsp. baking powder, 1 1/2 pkg. dry yeast, 2 c. buttermilk, 1 tsp. soda, 1 1/2 sticks margarine, 1/2 c. warm water";"www.cookbooks.com/Recipe-Details.aspx?id=378696";5.95
"ead8d1ea-bf4d-4254-8098-40523b1fc6eb";"Quick Peppermint Puffs";"8 marshmallows, 2 Tbsp. margarine, melted, 1/4 c. crushed peppermint candy, 1 can crescent rolls";"www.cookbooks.com/Recipe-Details.aspx?id=493487";5.86
"1a47acab-5571-4fec-82ae-2d46ad36dbee";"Fruit Pizza";"1 box yellow cake mix, 1/4 c. water, 1/4 c. brown sugar, 1/2 c. soft butter, 2 eggs, 1/2 c. chopped nuts";"www.cookbooks.com/Recipe-Details.aspx?id=28243";10.03
"2a6a9550-b161-4711-b478-ef9085c3d42b";"Chocolate Mint Bars";"1 c. flour, 1 c. sugar, 1/2 c. oleo, softened, 4 eggs, 1 can chocolate syrup";"www.cookbooks.com/Recipe-Details.aspx?id=590883";1.21
"625bf4c0-c368-4a3a-85e1-341f9db3351c";"Beer Bread";"3 c. self rising flour, 1 - 12 oz. can beer, 1 Tbsp. sugar";"www.cookbooks.com/Recipe-Details.aspx?id=26648";8.59
"179850ea-d5db-4503-b841-178d44c6d309";"Chicken Divan";"1/4 c. margarine, 1/4 c. chopped onion (or as much as you want), chopped celery to taste, 1/4 c. flour, 1/8 tsp. curry powder, 1 can sliced mushrooms (save juice), 1 can cream of celery soup, 1 pkg. chopped broccoli, 1 cubed chicken, shredded Monterey Jack cheese";"www.cookbooks.com/Recipe-Details.aspx?id=425137";9.66
"d82a5cda-0613-45fb-a7c1-abfda274208a";"Mexican Cookie Rings";"1 1/2 c. sifted flour, 1/2 tsp. baking powder, 1/2 tsp. salt, 1/2 c. butter, 2/3 c. sugar, 3 egg yolks, 1 tsp. vanilla, multi-colored candies";"www.cookbooks.com/Recipe-Details.aspx?id=364136";6.8
"64363052-a9ac-4926-ac86-f8a6d6940d3d";"Vegetable-Burger Soup";"1/2 lb. ground beef, 2 c. water, 1 tsp. sugar, 1 pkg. Cup-a-Soup onion soup mix (dry), 1 lb. can stewed tomatoes, 1 (8 oz.) can tomato sauce, 1 (10 oz.) pkg. frozen mixed vegetables";"www.cookbooks.com/Recipe-Details.aspx?id=822015";5.27
"235cb370-9df3-47cb-8c8e-8529e1fb256d";"Chicken Ole";"4 chicken breasts, cooked, 1 can cream of chicken soup, 1 can cream of mushroom soup, 1 can green chili salsa sauce, 1 can green chilies, 1 c. milk, 1 grated onion, 1 pkg. corn tortilla in pieces";"www.cookbooks.com/Recipe-Details.aspx?id=445786";4.52
"0cd97ed5-1b72-4e90-879d-7e40c7ae46bc";"Creamy Coleslaw(Better Homes And Gardens)  ";"4 c. shredded cabbage, 1/2 c. shredded carrots, 1/4 c. finely chopped green pepper, 2 Tbsp. finely chopped onion, 1/2 c. mayonnaise, 1 Tbsp. vinegar, 2 tsp. sugar, 1 tsp. celery seed, 1/4 tsp. salt";"www.cookbooks.com/Recipe-Details.aspx?id=613188";1.58
"ab334e33-9975-490c-84d1-8a80287f9aa6";"Creole Flounder";"2 lb. flounder or pollack fillets, 1 1/2 c. chopped tomatoes, 1/2 c. chopped green pepper, 1/3 c. lemon juice, 1 Tbsp. salad oil, 2 tsp. salt, 2 tsp. minced onion, 1 tsp. basil leaves, 1/4 tsp. coarsely ground black pepper, 4 drops red pepper sauce, green pepper rings";"www.cookbooks.com/Recipe-Details.aspx?id=580768";0.21
"55b58bc2-c46d-4e6a-8718-a5a55b71e0ab";"Three Bean Salad";"1 can green beans, wash and drain, 1 can yellow beans, wash and drain, 1 can kidney beans, wash and drain, 1 c. sugar, 1/2 c. salad oil, 2/3 c. vinegar, 1/3 c. water";"www.cookbooks.com/Recipe-Details.aspx?id=272785";10.75
"587e87cd-7bda-4c5a-b518-4a1933fac877";"Dave'S Corn Casserole";"1 (16 1/2 oz.) can whole kernel corn, drained, 1 (16 1/2 oz.) can cream-style corn, 1 (8 oz.) sour cream, 1 (8 1/2 oz.) pkg. Jiffy corn bread mix, 1 stick margarine";"www.cookbooks.com/Recipe-Details.aspx?id=864413";5.0
"dab29905-a37f-46b7-ae6d-ed29255a6488";"Casserole Italiano";"1 lb. ground beef, 1/3 c. chopped onion, 1 can tomato soup, 2 c. cooked wide noodles, 1/2 tsp. oregano, 1/2 tsp. salt, 1/3 c. water, 1 c. cheese";"www.cookbooks.com/Recipe-Details.aspx?id=233784";10.25
"85fd3f79-454e-472d-9d16-b6aae13bb18c";"Corned Beef And Cabbage Casserole";"1 small cabbage, shredded, 1 tsp. dry mustard, 1 can corned beef, flaked, 1 can cream of celery soup, 1 medium chopped onion";"www.cookbooks.com/Recipe-Details.aspx?id=263782";4.0
"1d348152-dca4-4d71-a3ae-bf08ae3ab38e";"Crab Cakes";"1 Tbsp. Worcestershire sauce, 2 or 3 shakes Old Bay, 1 tsp. dry mustard, 2 Tbsp. mayonnaise, 1 egg";"www.cookbooks.com/Recipe-Details.aspx?id=69515";10.65
"1735952e-924a-47c1-8837-f413a1138f2a";"Taco Dip";"2 (8 oz.) pkg. cream cheese, softened, 1/2 c. mayonnaise or salad dressing, 8 oz. mild taco sauce, 2 to 4 thinly sliced green onions, 1/2 green pepper, chopped, 1 tomato, chopped, 1 c. Mozzarella cheese, 1 c. Cheddar cheese, 1/2 c. black olives (optional), tortilla chips";"www.cookbooks.com/Recipe-Details.aspx?id=139440";3.17
"fa37ec5c-d8c9-422d-bc04-15cd50ab7e55";"Bonbon Cookies";"1/2 lb. soft butter, 1/2 c. peanut butter, 1/2 lb. graham cracker crumbs, 2 c. coconut, 1/2 c. nut meats (optional), dash of vanilla";"www.cookbooks.com/Recipe-Details.aspx?id=709387";3.38
"0584881f-ae37-43bb-ab3b-59e5a6327796";"Forever Amber";"1 lb. orange sliced candy, chopped, 2 cans Angel Flake coconut, 2 c. chopped pecans, 2 cans condensed milk, 1 tsp. vanilla, 1 tsp. orange flavoring";"www.cookbooks.com/Recipe-Details.aspx?id=626626";4.16
"f86a505d-445c-4d5c-af77-02ceaa2b944b";"Gooey Coffee Cake";"1 yellow cake mix, 2 eggs, 1 stick oleo, melted, 1 c. chopped nuts, 2 eggs, 8 oz. softened cream cheese, 1 lb. powdered sugar";"www.cookbooks.com/Recipe-Details.aspx?id=339843";0.27
"ad8b70b6-23ba-4247-b61e-2928238897e7";"Phylis' Pineapple-Banana Salad";"1 large can chunk pineapple, 4 to 5 bananas";"www.cookbooks.com/Recipe-Details.aspx?id=682439";10.27
"7dd86df9-c032-4100-806a-0c961224fb56";"Chicken Casserole";"1 can cream of mushroom soup, 1 can cream of chicken soup, 1 can cream of celery soup, 1 cut up chicken, 1/2 c. melted butter or margarine, 1 1/2 c. uncooked rice";"www.cookbooks.com/Recipe-Details.aspx?id=665397";8.21
"fc1c7c7a-324c-4bfa-af9d-527e3cd01b26";"Pineapple Nut Pie";"1 (8 oz.) pkg. cream cheese, 1 can sweetened condensed milk, 1/2 c. crushed pineapple, 1/3 c. chopped nuts, 1/3 c. lemon juice";"www.cookbooks.com/Recipe-Details.aspx?id=512031";10.71
"a80e8926-8e5b-41b4-961c-bc3e587a99b9";"Annie'S Diabetic Candy";"1 (8 oz.) Jell-O sugar-free vanilla or French vanilla pudding (put in dry), 1 (8 oz.) Philadelphia light cream cheese, 2 Tbsp. butter, 2 Tbsp. peanut butter or more if you would like";"www.cookbooks.com/Recipe-Details.aspx?id=942266";4.22
"6f41f0dd-cffa-4f4f-ae43-0ca91982bd05";"Frozen Peach Mousse";"4 medium peaches, peeled and chopped, 1 to 1 1/4 c. sugar, 1 1/4 c. sour cream (use light), 1/4 c. lemon juice, 3/4 to 1 tsp. vanilla";"www.cookbooks.com/Recipe-Details.aspx?id=305481";7.19
"b24df075-03e6-476c-88ad-1e3c5f10ac10";"Strawberry Pie";"16 oz. Cool Whip, 2 pkg. frozen strawberries *, 2 (9-inch) deep pan pie crusts, 1 3/4 c. sugar, 12 oz. cream cheese";"www.cookbooks.com/Recipe-Details.aspx?id=575611";7.62
"a05fd845-8696-42d5-ac6d-e45e56ef2c98";"Blueberry Surprise";"1 stick margarine, 1 1/2 c. graham cracker crumbs, 1/4 c. granulated sugar";"www.cookbooks.com/Recipe-Details.aspx?id=14352";7.29
"c3b978d8-0b56-4226-b41c-0fa01abfce08";"Moist Devil'S Food Cake";"2 c. sifted flour, 1 1/2 tsp. baking soda, 1/4 tsp. salt, 1/2 c. shortening, 1 1/2 c. sugar, 2 eggs, separated, 1/2 c. cocoa, water, 1 tsp. vanilla, 1 c. milk";"www.cookbooks.com/Recipe-Details.aspx?id=467702";7.36
"93022f40-fe64-4e7a-9811-4526fbbffd87";"Dot'S Civil War Cake";"3 medium apples, chopped, 2 c. raisins, 1 c. brown sugar, 1 c. granulated sugar, 2 Tbsp. shortening, 2 c. cold water, 3 c. flour, 2 tsp. soda, 1 tsp. cinnamon, 1 tsp. nutmeg, 1 tsp. cloves, 1 tsp. salt, 1 c. nuts";"www.cookbooks.com/Recipe-Details.aspx?id=433749";9.1
"491ae4b6-23fb-4b47-9184-e1f866153880";"Potato Casserole";"6 c. diced potatoes, 1/2 c. chopped onion, 3/4 c. melted butter, 1 can cream of chicken soup, 1 (8 oz.) sour cream, 1 c. grated Cheddar cheese, 2 c. crushed cornflakes";"www.cookbooks.com/Recipe-Details.aspx?id=261749";4.35
"474382ff-fe9f-4081-b6e5-7b423f80e812";"Dream Pie";"vanilla wafers, butter";"www.cookbooks.com/Recipe-Details.aspx?id=621453";3.37
"84746b2c-c2ba-47cb-b1c0-9d989abbc05e";"Divinity Fudge";"2 2/3 c. sugar, 2/3 c. white corn syrup (Karo), 2/3 c. cold water, 2 egg whites, 1 tsp. vanilla, 1 c. chopped nuts";"www.cookbooks.com/Recipe-Details.aspx?id=875051";8.32
"fde8f394-717f-458a-835d-3da0ac6ecf36";"Apple Crisp";"apples, 1/2 c. sugar, 1 tsp. cinnamon, 1/4 c. sugar, 1 c. flour, dash of salt, 1/2 c. corn flake crumbs, 1 stick oleo";"www.cookbooks.com/Recipe-Details.aspx?id=935714";5.63
"5b85f3c5-e8de-4a95-af1a-4b353f2ea835";"Sausage Balls";"2 c. Bisquick, 1 lb. sausage, 8 oz. pkg. Cheddar cheese, grated";"www.cookbooks.com/Recipe-Details.aspx?id=586592";7.02
"66259ffa-3169-4926-9caf-9ea613141409";"Consomme Chicken";"chicken parts, 1 can cream of chicken soup, 1 can consomme, 2 c. rice, salt to taste, pepper to taste";"www.cookbooks.com/Recipe-Details.aspx?id=1078857";7.69
"1cc9588d-878c-420e-960d-6e7e049f171e";"Spanish Hamburgers";"1/2 c. celery, 2 chopped onions, 2 Tbsp. butter, 1 lb. ground beef, 2 Tbsp. vinegar, 2 Tbsp. lemon juice, 2 Tbsp. brown sugar, 1 1/2 Tbsp. mustard, 1 tsp. salt, 1 1/2 tsp. pepper, 1 c. catsup, 1 c. water";"www.cookbooks.com/Recipe-Details.aspx?id=467221";0.97
"3f8b32c4-158c-439e-80bf-58ea5313e154";"Egg Drop Soup";"2 (13 3/4 oz.) cans chicken broth, 1 Tbsp. cornstarch, 1 well beaten egg, 2 Tbsp. sliced (1/4-inch) green onion";"www.cookbooks.com/Recipe-Details.aspx?id=801543";2.56
"fbacdd74-8ac2-4eec-b6c2-8ed2e4e54c58";"Mulled Cider";"1/2 gal. apple juice, 1 tsp. allspice, 1 tsp. whole cloves, 1 cinnamon stick, 1 c. brown sugar";"www.cookbooks.com/Recipe-Details.aspx?id=945627";9.0
"cf93f2c0-c137-42ae-800d-5f5e75547817";"Sesame Ginger Chicken";"1 Tbsp. sesame seed, toasted, 2 tsp. grated ginger, 2 Tbsp. honey, 2 Tbsp. reduced-sodium soy sauce, 4 (4 oz.) skinned chicken breast halves, vegetable cooking spray, thin green onion strips";"www.cookbooks.com/Recipe-Details.aspx?id=352931";4.66
"16b17c26-28ed-4970-b413-15dfca39bf09";"Egg Casserole";"1 Vidalia onion, chopped, 1 (16 oz.) pkg. fresh mushrooms, 2 green peppers, 1 clove garlic, olive oil, 6 pieces bread (buttered with either butter or margarine), 6 eggs, milk (as much as you would like to fluff eggs)";"www.cookbooks.com/Recipe-Details.aspx?id=656149";3.96
"d1180605-ec34-4212-a917-eaad79bbaac1";"Cranberry-Apple-Orange Salad";"1 (12 oz.) bag raw cranberries (2 c.), 1 c. sugar, 1 medium apple, peeled, cored and cut into wedges, 1 orange, peeled, seeded and broken in wedges, 1 (3 oz.) pkg. orange gelatin, 1/2 c. nuts (optional)";"www.cookbooks.com/Recipe-Details.aspx?id=302909";6.16
"72082c1b-1b20-4ca2-87d3-709efbc04cf7";"Brown Rice";"1 c. raw rice, 1 can beef consomme, 1 can French onion soup, 1 (4 oz.) can mushrooms, 1/2 stick margarine, cut up";"www.cookbooks.com/Recipe-Details.aspx?id=330188";8.19
"a957fd37-08d0-41a8-a50f-8d9a7a16fa72";"Cranberry Salad";"2 (3 oz.) pkg. softened cream cheese, 2 Tbsp. margarine, 2 Tbsp. sugar, 1 (16 oz.) can whole berry cranberry sauce, 3/4 c. crushed pineapple, drained, 1/2 c. chopped walnuts, 1 c. whipping cream";"www.cookbooks.com/Recipe-Details.aspx?id=427420";8.86
"04eb90c9-b618-44bc-9142-ba000cc6da63";"Cheese Dip";"2 lb. Velveeta cheese, 1 (15 oz.) can Italian tomatoes, 2 small cans green chili peppers, 1/2 medium onion, minced, 3 cloves garlic, 1/2 tsp. salt";"www.cookbooks.com/Recipe-Details.aspx?id=756385";3.08
